ident,commune,type,comptage_5m,indice_congestion_matin,indice_congestion_soir,compteur_latitude,compteur_longitude,stop_id,stop_name,distance_arret_m,lignes_tbm
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,3756,Musée d'Aquitaine,224.0,B
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,3826,Musée d'Aquitaine,294.4,16;24;Bus F;N3
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,9195,Palais de Justice,298.5,1;55;80;G
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,7461,République,101.4,55
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,7462,République,172.9,80
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,8551,République,93.8,16;Bus F;N3
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,8552,République,78.1,16;24;4;Bus F
Z2CT15,Bordeaux,BOUCLE,27,0.059524,0.078917,44.8347765,-0.5780099,9725,République,155.0,24
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,9123,Albret,242.7,20;24
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,9244,Albret,270.3,24
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,1606,Bourse du Travail,296.1,1;15;23;5;G;N1;N7
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,5857,Hôpital Saint-André,246.4,4
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,3720,Palais de Justice,219.5,A;F
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,3721,Palais de Justice,216.9,A;F
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,3823,Palais de Justice,204.6,4;G
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,4031,Palais de Justice,236.3,15;16;23;4;5;Bus F;N5;N6
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,9195,Palais de Justice,198.7,1;55;80;G
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,9196,Palais de Justice,290.1,1;15;16;23;5;Bus F;G;N1;N3;N7
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,9289,Palais de Justice,241.4,55;80
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,7461,République,68.2,55
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,7462,République,49.8,80
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,8551,République,74.9,16;Bus F;N3
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,8552,République,74.5,16;24;4;Bus F
Z2CT13,Bordeaux,BOUCLE,27,0.060691,0.073987,44.8346616,-0.579937,9725,République,3.4,24
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3714,Place du Palais,283.8,A;F
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3715,Place du Palais,277.0,A;F
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,13150,Porte de Bourgogne,143.8,24;Bus F;TBNight
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3712,Porte de Bourgogne,138.5,A;C;D;E;F
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3713,Porte de Bourgogne,132.5,A;C;D;E;F
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3772,Porte de Bourgogne,129.8,C;D;E;F
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3773,Porte de Bourgogne,124.5,C;D;E;F
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3825,Porte de Bourgogne,78.7,16;N3;TBNight
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,8581,Porte de Bourgogne,158.3,24;Bus F;TBNight
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,8801,Porte de Bourgogne,94.2,16
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,2247,Salinières,53.7,16;24;Bus F;N3
Z2CT3,Bordeaux,BOUCLE,29,0.056860,0.064020,44.8360725,-0.5668716,3540,Salinières,15.0,16;24;Bus F
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,13150,Porte de Bourgogne,6.1,24;Bus F;TBNight
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3712,Porte de Bourgogne,126.3,A;C;D;E;F
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3713,Porte de Bourgogne,120.5,A;C;D;E;F
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3772,Porte de Bourgogne,128.4,C;D;E;F
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3773,Porte de Bourgogne,123.6,C;D;E;F
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3825,Porte de Bourgogne,82.7,16;N3;TBNight
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,8581,Porte de Bourgogne,24.1,24;Bus F;TBNight
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,8801,Porte de Bourgogne,49.7,16
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,13145,Saint Michel,276.6,24;Bus F;TBNight
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,13146,Saint Michel,291.9,24;Bus F;TBNight
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3770,Saint-Michel,258.5,C;D;E;F
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3771,Saint-Michel,261.4,C;D;E;F
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,2247,Salinières,195.3,16;24;Bus F;N3
Z2CT21,Bordeaux,BOUCLE,16,0.059742,0.081391,44.8364488,-0.5651526,3540,Salinières,153.3,16;24;Bus F
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3714,Place du Palais,57.2,A;F
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3715,Place du Palais,50.1,A;F
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3712,Porte de Bourgogne,198.7,A;C;D;E;F
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3713,Porte de Bourgogne,202.6,A;C;D;E;F
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3772,Porte de Bourgogne,193.3,C;D;E;F
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3773,Porte de Bourgogne,197.0,C;D;E;F
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3825,Porte de Bourgogne,243.2,16;N3;TBNight
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,8801,Porte de Bourgogne,279.7,16
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,2247,Salinières,244.5,16;24;Bus F;N3
Z2CT4,Bordeaux,BOUCLE,0,0.042422,0.069301,44.8379246,-0.5686221,3540,Salinières,254.8,16;24;Bus F
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,793,Bibliothèque,235.0,4;55;80
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,3722,Mériadeck,290.4,A;F
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,3723,Mériadeck,282.3,A;F
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,3720,Palais de Justice,82.5,A;F
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,3721,Palais de Justice,77.6,A;F
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,3823,Palais de Justice,94.1,4;G
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,4031,Palais de Justice,127.4,15;16;23;4;5;Bus F;N5;N6
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,9195,Palais de Justice,97.8,1;55;80;G
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,9196,Palais de Justice,164.1,1;15;16;23;5;Bus F;G;N1;N3;N7
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,9289,Palais de Justice,51.5,55;80
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,7461,République,268.6,55
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,7462,République,200.7,80
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,8551,République,275.9,16;Bus F;N3
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,8552,République,299.5,16;24;4;Bus F
Z2CT23,Bordeaux,BOUCLE,1,0.053914,0.080871,44.8359343,-0.5824028,9725,République,237.0,24
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,6871,Bibliothèque,249.6,55;80
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,793,Bibliothèque,119.3,4;55;80
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,3722,Mériadeck,260.9,A;F
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,3723,Mériadeck,254.6,A;F
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,9129,Mériadeck,272.8,4;70;Bus F
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,3720,Palais de Justice,199.7,A;F
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,3721,Palais de Justice,195.8,A;F
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,3823,Palais de Justice,213.8,4;G
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,4031,Palais de Justice,239.7,15;16;23;4;5;Bus F;N5;N6
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,9195,Palais de Justice,218.2,1;55;80;G
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,9196,Palais de Justice,261.4,1;15;16;23;5;Bus F;G;N1;N3;N7
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,9289,Palais de Justice,162.8,55;80
Z2CT7,Bordeaux,BOUCLE,9,0.080414,0.067011,44.8358328,-0.5839379,3269,Préfecture,282.4,82
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,13145,Saint Michel,254.2,24;Bus F;TBNight
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,13146,Saint Michel,237.7,24;Bus F;TBNight
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,3770,Saint-Michel,275.1,C;D;E;F
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,3771,Saint-Michel,273.0,C;D;E;F
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,3768,Sainte-Croix,151.0,C;D;E;F
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,3769,Sainte-Croix,156.8,C;D;E;F
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,8913,Sainte-Croix (Tram C/D),105.8,24;Bus F;TBNight
Z1CT12,Bordeaux,BOUCLE,57,,,44.8328063,-0.5608282,8914,Sainte-Croix (Tram C/D),133.1,24;Bus F;TBNight
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3774,Place de la Bourse,261.7,C;D;E
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3775,Place de la Bourse,256.1,C;D;E
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3714,Place du Palais,191.2,A;F
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3715,Place du Palais,190.5,A;F
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3712,Porte de Bourgogne,289.5,A;C;D;E;F
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3713,Porte de Bourgogne,296.1,A;C;D;E;F
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3772,Porte de Bourgogne,290.5,C;D;E;F
Z1CT4,Bordeaux,BOUCLE,73,0.058862,0.072563,44.8394545,-0.5682398,3773,Porte de Bourgogne,296.3,C;D;E;F
Z1CT16,Bordeaux,BOUCLE,44,0.075982,0.071972,44.8487995,-0.570332,5252,CAPC Musée d'Art Contemporain,33.2,B
Z1CT16,Bordeaux,BOUCLE,44,0.075982,0.071972,44.8487995,-0.570332,5253,CAPC Musée d'Art Contemporain,37.4,B
Z1CT9,Bordeaux,BOUCLE,34,0.069633,0.063427,44.8518342,-0.5684556,5254,Chartrons,123.2,B
Z1CT9,Bordeaux,BOUCLE,34,0.069633,0.063427,44.8518342,-0.5684556,5255,Chartrons,131.0,B
Z1CT14,Bordeaux,BOUCLE,22,0.070251,0.067081,44.8541722,-0.5657623,5254,Chartrons,214.5,B
Z1CT14,Bordeaux,BOUCLE,22,0.070251,0.067081,44.8541722,-0.5657623,5255,Chartrons,206.0,B
Z1CT14,Bordeaux,BOUCLE,22,0.070251,0.067081,44.8541722,-0.5657623,5256,Cours du Médoc,271.0,B
Z1CT14,Bordeaux,BOUCLE,22,0.070251,0.067081,44.8541722,-0.5657623,5257,Cours du Médoc,278.3,B
Z1CT14,Bordeaux,BOUCLE,22,0.070251,0.067081,44.8541722,-0.5657623,6465,Cours du Médoc,275.6,N1;TBNight
Z1CT14,Bordeaux,BOUCLE,22,0.070251,0.067081,44.8541722,-0.5657623,6901,Les Hangars (Médoc),277.4,952
Z19CT2,Bègles,BOUCLE,31,0.071007,0.067430,44.8032594,-0.5715465,227,Farvarque,93.3,5
Z19CT2,Bègles,BOUCLE,31,0.071007,0.067430,44.8032594,-0.5715465,2716,Farvarque,38.5,5
Z19CT2,Bègles,BOUCLE,31,0.071007,0.067430,44.8032594,-0.5715465,5866,Farvarque,170.0,73
Z19CT2,Bègles,BOUCLE,31,0.071007,0.067430,44.8032594,-0.5715465,9727,Farvarque,162.0,73
Z19CT2,Bègles,BOUCLE,31,0.071007,0.067430,44.8032594,-0.5715465,692,Jouhaux,204.7,5
Z19CT2,Bègles,BOUCLE,31,0.071007,0.067430,44.8032594,-0.5715465,881,Jouhaux,190.2,5
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,5683,Lycée Vaclav Havel,194.3,23
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,5684,Lycée Vaclav Havel,200.6,23
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,7401,Lycée Vaclav Havel,83.5,C
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,7402,Lycée Vaclav Havel,89.9,C
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,6661,Lycée Václav Havel,183.5,89
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,5735,Lycée Václav Havel (Tram C),86.8,5;85
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,974,Lycée Václav Havel (Tram C),152.3,5;85
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,2693,Mallet,112.6,5;85;89
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,2713,Mallet,64.5,5;85;89
Z19CT8,Bègles,BOUCLE,0,0.071610,0.069981,44.7858246,-0.5663565,2712,Villenave Centre (Pont de la Maye),238.7,5;85;89
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,6661,Lycée Václav Havel,296.8,89
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,2693,Mallet,104.8,5;85;89
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,2713,Mallet,152.8,5;85;89
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,5726,Pont de la Maye (vers Courréjean),269.8,89;S48;S50
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,5727,Pont de la Maye (vers Lycée V. Havel),263.8,89;S48;S50
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,2712,Villenave Centre (Pont de la Maye),22.4,5;85;89
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,370,Villenave Centre (Pont de la Maye),187.7,5;85
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,7721,Villenave-Centre Pont de la Maye,164.8,C
Z19CT5,Villenave-d'Ornon,BOUCLE,47,,,44.7838739,-0.5662327,7722,Villenave-Centre Pont de la Maye,205.9,C
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,2728,Collège Niki de Saint Phalle,87.4,5;85
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,4084,Collège Niki de Saint Phalle,191.1,5
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,887,Collège Niki de Saint Phalle,22.9,5;85
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,9419,Collège Niki de Saint Phalle,76.0,S48;S49;S50
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,5726,Pont de la Maye (vers Courréjean),259.9,89;S48;S50
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,5727,Pont de la Maye (vers Lycée V. Havel),253.6,89;S48;S50
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,370,Villenave Centre (Pont de la Maye),203.6,5;85
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,7721,Villenave-Centre Pont de la Maye,210.1,C
Z19CT9,Villenave-d'Ornon,BOUCLE,50,0.049185,0.076944,44.7811573,-0.5682288,7722,Villenave-Centre Pont de la Maye,185.0,C
Z19CT6,Villenave-d'Ornon,BOUCLE,38,0.090003,0.064537,44.7815844,-0.5642214,4084,Collège Niki de Saint Phalle,173.4,5
Z19CT6,Villenave-d'Ornon,BOUCLE,38,0.090003,0.064537,44.7815844,-0.5642214,5726,Pont de la Maye (vers Courréjean),61.4,89;S48;S50
Z19CT6,Villenave-d'Ornon,BOUCLE,38,0.090003,0.064537,44.7815844,-0.5642214,5727,Pont de la Maye (vers Lycée V. Havel),68.9,89;S48;S50
Z19CT6,Villenave-d'Ornon,BOUCLE,38,0.090003,0.064537,44.7815844,-0.5642214,2712,Villenave Centre (Pont de la Maye),278.3,5;85;89
Z19CT6,Villenave-d'Ornon,BOUCLE,38,0.090003,0.064537,44.7815844,-0.5642214,370,Villenave Centre (Pont de la Maye),162.7,5;85
Z19CT6,Villenave-d'Ornon,BOUCLE,38,0.090003,0.064537,44.7815844,-0.5642214,7721,Villenave-Centre Pont de la Maye,181.0,C
Z19CT6,Villenave-d'Ornon,BOUCLE,38,0.090003,0.064537,44.7815844,-0.5642214,7722,Villenave-Centre Pont de la Maye,165.6,C
Z19CT12,Villenave-d'Ornon,BOUCLE,3,0.226654,0.057393,44.777231,-0.5740442,2,Brignon,211.6,5;85
Z19CT12,Villenave-d'Ornon,BOUCLE,3,0.226654,0.057393,44.777231,-0.5740442,266,Brignon,214.0,5;85
Z19CT12,Villenave-d'Ornon,BOUCLE,3,0.226654,0.057393,44.777231,-0.5740442,3884,Jules Simon,254.1,39;87;89
Z19CT12,Villenave-d'Ornon,BOUCLE,3,0.226654,0.057393,44.777231,-0.5740442,2703,Résidence Le Château,292.6,87
Z19CT12,Villenave-d'Ornon,BOUCLE,3,0.226654,0.057393,44.777231,-0.5740442,2729,Résidence Le Château,296.6,87
Z19CT12,Villenave-d'Ornon,BOUCLE,3,0.226654,0.057393,44.777231,-0.5740442,2487,Sarcignan,129.9,39;5;85;87;89
Z19CT12,Villenave-d'Ornon,BOUCLE,3,0.226654,0.057393,44.777231,-0.5740442,2494,Sarcignan,153.7,39;5;85;87;89
Z19CT14,Villenave-d'Ornon,BOUCLE,45,0.040549,0.083168,44.778297,-0.5642516,4084,Collège Niki de Saint Phalle,289.3,5
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,2728,Collège Niki de Saint Phalle,247.6,5;85
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,4084,Collège Niki de Saint Phalle,67.3,5
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,887,Collège Niki de Saint Phalle,212.6,5;85
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,9419,Collège Niki de Saint Phalle,147.0,S48;S49;S50
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,5726,Pont de la Maye (vers Courréjean),197.0,89;S48;S50
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,5727,Pont de la Maye (vers Lycée V. Havel),197.4,89;S48;S50
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,370,Villenave Centre (Pont de la Maye),242.2,5;85
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,7721,Villenave-Centre Pont de la Maye,265.0,C
Z19CT7,Villenave-d'Ornon,BOUCLE,26,0.044705,0.082281,44.7800108,-0.5660716,7722,Villenave-Centre Pont de la Maye,224.0,C
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,2047,Boulevard Pierre 1er,92.9,15
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,2060,Boulevard Pierre 1er,41.0,15
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,1459,Castillon,278.1,70
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,2215,Castillon,271.1,70
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,1959,Mandron,12.2,9;H1
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,604,Mandron,49.8,9;H2;N2
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,2070,Marronniers,230.1,15
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,2126,Marronniers,217.9,15
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,1076,Rivière,295.9,15
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,1290,Tivoli,260.3,9;H1
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,7925,Tivoli,297.4,70
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,9814,Tivoli,290.4,9;H2;N2
Z14CT1,Le Bouscat,BOUCLE,60,0.071237,0.056169,44.8597906,-0.5890063,9827,Tivoli,288.4,70
Z14CT10,Bordeaux,BOUCLE,60,0.069671,0.070869,44.867786,-0.5714453,1475,Jean Hameau,141.4,53;7;9;H1
Z14CT10,Bordeaux,BOUCLE,60,0.069671,0.070869,44.867786,-0.5714453,2350,Jean Hameau,49.6,53;7;9;H2
Z14CT10,Bordeaux,BOUCLE,60,0.069671,0.070869,44.867786,-0.5714453,2334,Place Ravezies,275.1,53;7;9;H1
Z14CT10,Bordeaux,BOUCLE,60,0.069671,0.070869,44.867786,-0.5714453,9064,Place Ravezies,270.8,53;7;9;H2
Z30CT4,Mérignac,BOUCLE,53,,,44.8327051,-0.6627165,5622,ZI Chemin Long,271.0,34
Z30CT4,Mérignac,BOUCLE,53,,,44.8327051,-0.6627165,5623,ZI Chemin Long,261.9,34
Z30CT21,Mérignac,BOUCLE,23,,,44.8280484,-0.6643523,809,Demosthène,290.3,30
Z30CT21,Mérignac,BOUCLE,23,,,44.8280484,-0.6643523,1781,Ecole Arnaud Lafon,258.1,20;33
Z30CT21,Mérignac,BOUCLE,23,,,44.8280484,-0.6643523,1795,Ecole Arnaud Lafon,212.5,20;33;S34
Z30CT21,Mérignac,BOUCLE,23,,,44.8280484,-0.6643523,1745,Vigneau,129.9,20;33
Z30CT21,Mérignac,BOUCLE,23,,,44.8280484,-0.6643523,8,Vigneau,127.2,20;33;34
Z30CT21,Mérignac,BOUCLE,23,,,44.8280484,-0.6643523,5622,ZI Chemin Long,282.1,34
Z26BS,Bègles,SIREDO,,0.044211,0.086316,44.8157478,-0.5486374,3305,Capelle,93.2,S4
Z26BS,Bègles,SIREDO,,0.044211,0.086316,44.8157478,-0.5486374,3320,Capelle,204.1,20;35;54
Z26BS,Bègles,SIREDO,,0.044211,0.086316,44.8157478,-0.5486374,9826,Capelle,202.9,20;35;54;N5
Z26BS,Bègles,SIREDO,,0.044211,0.086316,44.8157478,-0.5486374,9410,Square Farge,197.4,S4
Z26BS,Bègles,SIREDO,,0.044211,0.086316,44.8157478,-0.5486374,9411,Square Farge,185.9,S4
Z26BS,Bègles,SIREDO,,0.044211,0.086316,44.8157478,-0.5486374,2591,Tandonnet,214.2,S4
Z26BS,Bègles,SIREDO,,0.044211,0.086316,44.8157478,-0.5486374,3098,Tandonnet,218.5,35;S4
